NCBI_ID	RefSeq_biosample	Organism	GenomeID	RefSeq_assembly_accession	RefSeq_bioproject	RefSeq_ftp_path	# assembly_accession	bioproject	ftp_path
1598	SAMN06848393	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253825.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/825/GCF_002253825.1_ASM225382v1	GCA_002253825.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/825/GCA_002253825.1_ASM225382v1
1598	SAMN06848394	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253865.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/865/GCF_002253865.1_ASM225386v1	GCA_002253865.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/865/GCA_002253865.1_ASM225386v1
1598	SAMN06848395	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253875.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/875/GCF_002253875.1_ASM225387v1	GCA_002253875.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/875/GCA_002253875.1_ASM225387v1
1598	SAMN06848396	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253785.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/785/GCF_002253785.1_ASM225378v1	GCA_002253785.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/785/GCA_002253785.1_ASM225378v1
1598	SAMN06848397	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253765.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/765/GCF_002253765.1_ASM225376v1	GCA_002253765.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/765/GCA_002253765.1_ASM225376v1
1598	SAMN06848398	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253755.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/755/GCF_002253755.1_ASM225375v1	GCA_002253755.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/755/GCA_002253755.1_ASM225375v1
1598	SAMN06848399	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253725.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/725/GCF_002253725.1_ASM225372v1	GCA_002253725.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/725/GCA_002253725.1_ASM225372v1
1598	SAMN06848400	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253745.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/745/GCF_002253745.1_ASM225374v1	GCA_002253745.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/745/GCA_002253745.1_ASM225374v1
1598	SAMN06848401	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253705.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/705/GCF_002253705.1_ASM225370v1	GCA_002253705.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/705/GCA_002253705.1_ASM225370v1
1598	SAMN06848402	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253685.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/685/GCF_002253685.1_ASM225368v1	GCA_002253685.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/685/GCA_002253685.1_ASM225368v1
1598	SAMN06848403	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253625.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/625/GCF_002253625.1_ASM225362v1	GCA_002253625.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/625/GCA_002253625.1_ASM225362v1
1598	SAMN06848404	Lactobacillus reuteri F275, JCM 1112	438	GCF_002253665.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/253/665/GCF_002253665.1_ASM225366v1	GCA_002253665.1	PRJNA384810	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/253/665/GCA_002253665.1_ASM225366v1
1598	SAMN07981098	Lactobacillus reuteri F275, JCM 1112	438	GCF_002762415.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/762/415/GCF_002762415.1_ASM276241v1	GCA_002762415.1	PRJNA417223	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/762/415/GCA_002762415.1_ASM276241v1
1598	SAMN08801720	Lactobacillus reuteri F275, JCM 1112	438	GCF_003046135.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/046/135/GCF_003046135.1_ASM304613v1	GCA_003046135.1	PRJNA445879	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/046/135/GCA_003046135.1_ASM304613v1
1598	SAMN08801721	Lactobacillus reuteri F275, JCM 1112	438	GCF_003046055.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/046/055/GCF_003046055.1_ASM304605v1	GCA_003046055.1	PRJNA445879	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/046/055/GCA_003046055.1_ASM304605v1
1598	SAMN08934308	Lactobacillus reuteri F275, JCM 1112	438	GCF_003175125.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/175/125/GCF_003175125.1_ASM317512v1	GCA_003175125.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/175/125/GCA_003175125.1_ASM317512v1
1598	SAMN08934309	Lactobacillus reuteri F275, JCM 1112	438	GCF_003175015.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/175/015/GCF_003175015.1_ASM317501v1	GCA_003175015.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/175/015/GCA_003175015.1_ASM317501v1
1598	SAMN08934310	Lactobacillus reuteri F275, JCM 1112	438	GCF_003174935.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/935/GCF_003174935.1_ASM317493v1	GCA_003174935.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/174/935/GCA_003174935.1_ASM317493v1
1598	SAMN08934311	Lactobacillus reuteri F275, JCM 1112	438	GCF_003174995.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/995/GCF_003174995.1_ASM317499v1	GCA_003174995.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/174/995/GCA_003174995.1_ASM317499v1
1598	SAMN08934312	Lactobacillus reuteri F275, JCM 1112	438	GCF_003174955.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/955/GCF_003174955.1_ASM317495v1	GCA_003174955.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/174/955/GCA_003174955.1_ASM317495v1
1598	SAMN08934315	Lactobacillus reuteri F275, JCM 1112	438	GCF_003174875.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/875/GCF_003174875.1_ASM317487v1	GCA_003174875.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/174/875/GCA_003174875.1_ASM317487v1
1598	SAMN08934316	Lactobacillus reuteri F275, JCM 1112	438	GCF_003174865.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/865/GCF_003174865.1_ASM317486v1	GCA_003174865.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/174/865/GCA_003174865.1_ASM317486v1
1598	SAMN08934317	Lactobacillus reuteri F275, JCM 1112	438	GCF_003174855.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/855/GCF_003174855.1_ASM317485v1	GCA_003174855.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/174/855/GCA_003174855.1_ASM317485v1
1598	SAMN08934318	Lactobacillus reuteri F275, JCM 1112	438	GCF_003175075.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/175/075/GCF_003175075.1_ASM317507v1	GCA_003175075.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/175/075/GCA_003175075.1_ASM317507v1
1598	SAMN08934320	Lactobacillus reuteri F275, JCM 1112	438	GCF_003174945.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/945/GCF_003174945.1_ASM317494v1	GCA_003174945.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/174/945/GCA_003174945.1_ASM317494v1
1598	SAMN08934321	Lactobacillus reuteri F275, JCM 1112	438	GCF_003174915.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/915/GCF_003174915.1_ASM317491v1	GCA_003174915.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/174/915/GCA_003174915.1_ASM317491v1
1598	SAMN08934322	Lactobacillus reuteri F275, JCM 1112	438	GCF_003174815.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/815/GCF_003174815.1_ASM317481v1	GCA_003174815.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/174/815/GCA_003174815.1_ASM317481v1
1598	SAMN08934323	Lactobacillus reuteri F275, JCM 1112	438	GCF_003175025.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/175/025/GCF_003175025.1_ASM317502v1	GCA_003175025.1	PRJNA472230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/175/025/GCA_003175025.1_ASM317502v1
1624	SAMEA4359642	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_900094615.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/094/615/GCF_900094615.1_ASM90009461v1	GCA_900094615.1	PRJEB14980	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/094/615/GCA_900094615.1_ASM90009461v1
1624	SAMN02711722	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_000758365.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/758/365/GCF_000758365.1_ASM75836v1	GCA_000758365.1	PRJNA242957	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/758/365/GCA_000758365.1_ASM75836v1
1624	SAMN03197809	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_001063855.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/063/855/GCF_001063855.1_ASM106385v1	GCA_001063855.1	PRJNA267549	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/063/855/GCA_001063855.1_ASM106385v1
1624	SAMN03197988	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_001067265.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/067/265/GCF_001067265.1_ASM106726v1	GCA_001067265.1	PRJNA267549	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/067/265/GCA_001067265.1_ASM106726v1
1624	SAMN03198074	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_001066665.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/066/665/GCF_001066665.1_ASM106666v1	GCA_001066665.1	PRJNA267549	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/066/665/GCA_001066665.1_ASM106666v1
1624	SAMN05003791	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289985.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/985/GCF_002289985.1_ASM228998v1	GCA_002289985.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/985/GCA_002289985.1_ASM228998v1
1624	SAMN05003792	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289615.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/615/GCF_002289615.1_ASM228961v1	GCA_002289615.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/615/GCA_002289615.1_ASM228961v1
1624	SAMN05003793	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289605.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/605/GCF_002289605.1_ASM228960v1	GCA_002289605.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/605/GCA_002289605.1_ASM228960v1
1624	SAMN05003794	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289625.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/625/GCF_002289625.1_ASM228962v1	GCA_002289625.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/625/GCA_002289625.1_ASM228962v1
1624	SAMN05003795	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289965.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/965/GCF_002289965.1_ASM228996v1	GCA_002289965.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/965/GCA_002289965.1_ASM228996v1
1624	SAMN05003796	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289675.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/675/GCF_002289675.1_ASM228967v1	GCA_002289675.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/675/GCA_002289675.1_ASM228967v1
1624	SAMN05003798	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289665.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/665/GCF_002289665.1_ASM228966v1	GCA_002289665.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/665/GCA_002289665.1_ASM228966v1
1624	SAMN05003799	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289685.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/685/GCF_002289685.1_ASM228968v1	GCA_002289685.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/685/GCA_002289685.1_ASM228968v1
1624	SAMN05003800	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289735.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/735/GCF_002289735.1_ASM228973v1	GCA_002289735.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/735/GCA_002289735.1_ASM228973v1
1624	SAMN05003801	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289725.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/725/GCF_002289725.1_ASM228972v1	GCA_002289725.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/725/GCA_002289725.1_ASM228972v1
1624	SAMN05003803	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289745.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/745/GCF_002289745.1_ASM228974v1	GCA_002289745.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/745/GCA_002289745.1_ASM228974v1
1624	SAMN05003804	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002135095.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/135/095/GCF_002135095.1_ASM213509v1	GCA_002135095.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/135/095/GCA_002135095.1_ASM213509v1
1624	SAMN05003805	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289785.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/785/GCF_002289785.1_ASM228978v1	GCA_002289785.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/785/GCA_002289785.1_ASM228978v1
1624	SAMN05003806	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289815.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/815/GCF_002289815.1_ASM228981v1	GCA_002289815.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/815/GCA_002289815.1_ASM228981v1
1624	SAMN05003807	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289795.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/795/GCF_002289795.1_ASM228979v1	GCA_002289795.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/795/GCA_002289795.1_ASM228979v1
1624	SAMN05003808	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289845.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/845/GCF_002289845.1_ASM228984v1	GCA_002289845.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/845/GCA_002289845.1_ASM228984v1
1624	SAMN05003809	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289865.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/865/GCF_002289865.1_ASM228986v1	GCA_002289865.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/865/GCA_002289865.1_ASM228986v1
1624	SAMN05003810	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289875.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/875/GCF_002289875.1_ASM228987v1	GCA_002289875.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/875/GCA_002289875.1_ASM228987v1
1624	SAMN05003811	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289905.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/905/GCF_002289905.1_ASM228990v1	GCA_002289905.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/905/GCA_002289905.1_ASM228990v1
1624	SAMN05003812	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289925.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/925/GCF_002289925.1_ASM228992v1	GCA_002289925.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/925/GCA_002289925.1_ASM228992v1
1624	SAMN05003813	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002289935.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/289/935/GCF_002289935.1_ASM228993v1	GCA_002289935.1	PRJNA321782	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/289/935/GCA_002289935.1_ASM228993v1
1624	SAMN05277751	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_001723525.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/723/525/GCF_001723525.1_ASM172352v1	GCA_001723525.1	PRJNA326401	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/723/525/GCA_001723525.1_ASM172352v1
1624	SAMN05942023	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_003061545.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/061/545/GCF_003061545.1_ASM306154v1	GCA_003061545.1	PRJNA336518	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/061/545/GCA_003061545.1_ASM306154v1
1624	SAMN05942024	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_003052875.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/052/875/GCF_003052875.1_ASM305287v1	GCA_003052875.1	PRJNA336518	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/052/875/GCA_003052875.1_ASM305287v1
1624	SAMN05942025	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_003061585.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/061/585/GCF_003061585.1_ASM306158v1	GCA_003061585.1	PRJNA336518	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/061/585/GCA_003061585.1_ASM306158v1
1624	SAMN05942026	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_003052845.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/052/845/GCF_003052845.1_ASM305284v1	GCA_003052845.1	PRJNA336518	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/052/845/GCA_003052845.1_ASM305284v1
1624	SAMN06163248	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079905.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/905/GCF_002079905.1_ASM207990v1	GCA_002079905.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/905/GCA_002079905.1_ASM207990v1
1624	SAMN06163249	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079845.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/845/GCF_002079845.1_ASM207984v1	GCA_002079845.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/845/GCA_002079845.1_ASM207984v1
1624	SAMN06163250	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079765.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/765/GCF_002079765.1_ASM207976v1	GCA_002079765.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/765/GCA_002079765.1_ASM207976v1
1624	SAMN06163251	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079805.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/805/GCF_002079805.1_ASM207980v1	GCA_002079805.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/805/GCA_002079805.1_ASM207980v1
1624	SAMN06163252	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079785.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/785/GCF_002079785.1_ASM207978v1	GCA_002079785.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/785/GCA_002079785.1_ASM207978v1
1624	SAMN06163253	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079745.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/745/GCF_002079745.1_ASM207974v1	GCA_002079745.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/745/GCA_002079745.1_ASM207974v1
1624	SAMN06163254	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079715.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/715/GCF_002079715.1_ASM207971v1	GCA_002079715.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/715/GCA_002079715.1_ASM207971v1
1624	SAMN06163255	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079705.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/705/GCF_002079705.1_ASM207970v1	GCA_002079705.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/705/GCA_002079705.1_ASM207970v1
1624	SAMN06163256	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079685.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/685/GCF_002079685.1_ASM207968v1	GCA_002079685.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/685/GCA_002079685.1_ASM207968v1
1624	SAMN06163257	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079645.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/645/GCF_002079645.1_ASM207964v1	GCA_002079645.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/645/GCA_002079645.1_ASM207964v1
1624	SAMN06163259	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079625.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/625/GCF_002079625.1_ASM207962v1	GCA_002079625.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/625/GCA_002079625.1_ASM207962v1
1624	SAMN06163260	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079595.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/595/GCF_002079595.1_ASM207959v1	GCA_002079595.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/595/GCA_002079595.1_ASM207959v1
1624	SAMN06163261	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079585.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/585/GCF_002079585.1_ASM207958v1	GCA_002079585.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/585/GCA_002079585.1_ASM207958v1
1624	SAMN06163262	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079565.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/565/GCF_002079565.1_ASM207956v1	GCA_002079565.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/565/GCA_002079565.1_ASM207956v1
1624	SAMN06163263	Lactobacillus salivarius HO66, ATCC 11741	1207	GCF_002079545.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/545/GCF_002079545.1_ASM207954v1	GCA_002079545.1	PRJNA357984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/545/GCA_002079545.1_ASM207954v1
